X..Gene.Family	test_data_Abundance.RPKs
UniRef90_D4L3G0|g__Roseburia.s__Roseburia_intestinalis	137.4156471954
UniRef90_D4L3G1	79.1490699036
UniRef90_D4L3G1|g__Roseburia.s__Roseburia_intestinalis	79.1490699036
UniRef90_D4L3G3	140.6339306154
UniRef90_D4L3G3|g__Roseburia.s__Roseburia_intestinalis	140.6339306154
UniRef90_D4L3G6	146.1332376719
UniRef90_D4L3G6|g__Roseburia.s__Roseburia_intestinalis	146.1332376719
UniRef90_D4L3G8	176.5943144933
UniRef90_D4L3G8|g__Roseburia.s__Roseburia_intestinalis	176.5943144933
UniRef90_D4L3G9	195.8415436202
UniRef90_D4L3G9|g__Roseburia.s__Roseburia_intestinalis	195.8415436202
UniRef90_D4L3H0	178.8728319871
UniRef90_D4L3H0|g__Roseburia.s__Roseburia_intestinalis	178.8728319871
UniRef90_D4L3H1	224.9111368486
UniRef90_D4L3H1|g__Roseburia.s__Roseburia_intestinalis	224.9111368486
UniRef90_D4L3H3	470.6349259509
UniRef90_D4L3H3|g__Roseburia.s__Roseburia_intestinalis	470.6349259509
UniRef90_D4L3H4	205.8558250178
UniRef90_D4L3H4|g__Roseburia.s__Roseburia_intestinalis	205.8558250178
UniRef90_D4L3H5	257.3277519201
UniRef90_D4L3H5|g__Roseburia.s__Roseburia_intestinalis	257.3277519201
UniRef90_D4L3H7	186.3795503655
UniRef90_D4L3H7|g__Roseburia.s__Roseburia_intestinalis	186.3795503655
UniRef90_D4L3I2	182.9968119996
UniRef90_D4L3I2|g__Roseburia.s__Roseburia_intestinalis	182.9968119996
UniRef90_D4L3J9	180.6913246207
UniRef90_D4L3J9|g__Roseburia.s__Roseburia_intestinalis	180.6913246207
UniRef90_D4L3K0	158.9061224557
UniRef90_D4L3K0|g__Roseburia.s__Roseburia_intestinalis	158.9061224557
UniRef90_D4L3K3	189.3646985002
UniRef90_D4L3K3|g__Roseburia.s__Roseburia_intestinalis	189.3646985002
UniRef90_D4L3K5	61.8185158830
UniRef90_D4L3K5|g__Roseburia.s__Roseburia_intestinalis	61.8185158830
UniRef90_D4L3K6	171.6167035399
UniRef90_D4L3K6|g__Roseburia.s__Roseburia_intestinalis	171.6167035399
UniRef90_D4L3K7	137.8522285779
UniRef90_D4L3K7|g__Roseburia.s__Roseburia_intestinalis	137.8522285779
UniRef90_D4L3K9	446.2608610659
UniRef90_D4L3K9|g__Roseburia.s__Roseburia_intestinalis	446.2608610659
UniRef90_D4L3L2	191.3089155742
UniRef90_D4L3L2|g__Roseburia.s__Roseburia_intestinalis	191.3089155742
UniRef90_D4L3L3	0
UniRef90_D4L3L3|g__Roseburia.s__Roseburia_intestinalis	0
UniRef90_D4L3L5	136.6165977195
UniRef90_D4L3L5|g__Roseburia.s__Roseburia_intestinalis	136.6165977195
UniRef90_D4L3M1	134.7115944387
UniRef90_D4L3M1|g__Roseburia.s__Roseburia_intestinalis	134.7115944387
UniRef90_D4L3M5	137.5420962967
UniRef90_D4L3M5|g__Roseburia.s__Roseburia_intestinalis	137.5420962967
UniRef90_D4L3M9	465.4684518975
UniRef90_D4L3M9|g__Roseburia.s__Roseburia_intestinalis	465.4684518975
UniRef90_D4L3N2	176.3400261298
UniRef90_D4L3N2|g__Roseburia.s__Roseburia_intestinalis	176.3400261298
UniRef90_D4L3U4	213.5962039739
UniRef90_D4L3U4|g__Roseburia.s__Roseburia_intestinalis	213.5962039739
UniRef90_D4L3U5	153.3734675631
UniRef90_D4L3U5|g__Roseburia.s__Roseburia_intestinalis	153.3734675631
UniRef90_D4L3U7	192.4353159665
UniRef90_D4L3U7|g__Roseburia.s__Roseburia_intestinalis	192.4353159665
UniRef90_D4L3U8	795.6021323542
UniRef90_D4L3U8|g__Roseburia.s__Roseburia_intestinalis	795.6021323542
UniRef90_D4L3V0	252.2615133211
UniRef90_D4L3V0|g__Roseburia.s__Roseburia_intestinalis	252.2615133211
UniRef90_D4L3V1	185.4731341085
UniRef90_D4L3V1|g__Roseburia.s__Roseburia_intestinalis	185.4731341085
UniRef90_D4L3V2	154.0002988166
UniRef90_D4L3V2|g__Roseburia.s__Roseburia_intestinalis	154.0002988166
UniRef90_D4L3V3	221.0914835505
UniRef90_D4L3V3|g__Roseburia.s__Roseburia_intestinalis	221.0914835505
UniRef90_D4L3V4	43.0744335167
UniRef90_D4L3V4|g__Roseburia.s__Roseburia_intestinalis	43.0744335167
UniRef90_D4L3V6	167.2517324557
UniRef90_D4L3V6|g__Roseburia.s__Roseburia_intestinalis	167.2517324557
UniRef90_D4L3V8	173.9971252555
UniRef90_D4L3V8|g__Roseburia.s__Roseburia_intestinalis	173.9971252555
UniRef90_D4L3V9	187.2069869372
UniRef90_D4L3V9|g__Roseburia.s__Roseburia_intestinalis	187.2069869372
UniRef90_D4L3X0	190.4968251115
UniRef90_D4L3X0|g__Roseburia.s__Roseburia_intestinalis	190.4968251115
UniRef90_D4L3X2	158.1789543989
UniRef90_D4L3X2|g__Roseburia.s__Roseburia_intestinalis	158.1789543989
UniRef90_D4L3X4	130.7451471358
UniRef90_D4L3X4|g__Roseburia.s__Roseburia_intestinalis	130.7451471358
UniRef90_D4L3X5	221.6174146007
UniRef90_D4L3X5|g__Roseburia.s__Roseburia_intestinalis	221.6174146007
UniRef90_D4L3X6	157.9509905856
UniRef90_D4L3X6|g__Roseburia.s__Roseburia_intestinalis	157.9509905856
UniRef90_D4L3X7	161.2021620913
UniRef90_D4L3X7|g__Roseburia.s__Roseburia_intestinalis	161.2021620913
UniRef90_D4L3X8	157.2778763593
UniRef90_D4L3X8|g__Roseburia.s__Roseburia_intestinalis	157.2778763593
UniRef90_D4L3X9	169.0907409131
UniRef90_D4L3X9|g__Roseburia.s__Roseburia_intestinalis	169.0907409131
UniRef90_D4L3Y0	152.8504075275
UniRef90_D4L3Y0|g__Roseburia.s__Roseburia_intestinalis	152.8504075275
UniRef90_D4L3Y1	169.9418272207
UniRef90_D4L3Y1|g__Roseburia.s__Roseburia_intestinalis	169.9418272207
UniRef90_D4L3Y2	162.2201885134
UniRef90_D4L3Y2|g__Roseburia.s__Roseburia_intestinalis	162.2201885134
UniRef90_D4L3Y3	164.3362841678
UniRef90_D4L3Y3|g__Roseburia.s__Roseburia_intestinalis	164.3362841678
UniRef90_D4L3Y6	136.6522883967
UniRef90_D4L3Y6|g__Roseburia.s__Roseburia_intestinalis	136.6522883967
UniRef90_D4L3Y9	169.6130313524
UniRef90_D4L3Y9|g__Roseburia.s__Roseburia_intestinalis	169.6130313524
UniRef90_D4L3Z1	205.3951836016
UniRef90_D4L3Z1|g__Roseburia.s__Roseburia_intestinalis	205.3951836016
UniRef90_D4L3Z2	201.6849283981
UniRef90_D4L3Z2|g__Roseburia.s__Roseburia_intestinalis	201.6849283981
UniRef90_D4L3Z3	404.6351189546
UniRef90_D4L3Z3|g__Roseburia.s__Roseburia_intestinalis	404.6351189546
UniRef90_D4L3Z4	245.5310417133
UniRef90_D4L3Z4|g__Roseburia.s__Roseburia_intestinalis	245.5310417133
UniRef90_D4L3Z6	169.8069822496
UniRef90_D4L3Z6|g__Roseburia.s__Roseburia_intestinalis	169.8069822496
UniRef90_D4L3Z7	189.7712116835
UniRef90_D4L3Z7|g__Roseburia.s__Roseburia_intestinalis	189.7712116835
UniRef90_D4L3Z8	133.2923786276
UniRef90_D4L3Z8|g__Roseburia.s__Roseburia_intestinalis	133.2923786276
UniRef90_D4L400	212.9214356398
UniRef90_D4L400|g__Roseburia.s__Roseburia_intestinalis	212.9214356398
UniRef90_D4L401	190.0116571346
UniRef90_D4L401|g__Roseburia.s__Roseburia_intestinalis	190.0116571346
UniRef90_D4L402	156.2936936110
UniRef90_D4L402|g__Roseburia.s__Roseburia_intestinalis	156.2936936110
UniRef90_D4L403	200.6971720705
UniRef90_D4L403|g__Roseburia.s__Roseburia_intestinalis	200.6971720705
UniRef90_D4L404	420.9576211974
UniRef90_D4L404|g__Roseburia.s__Roseburia_intestinalis	391.4464393501
UniRef90_D4L404|unclassified	29.5111818473
UniRef90_D4L405	167.7338520984
UniRef90_D4L405|g__Roseburia.s__Roseburia_intestinalis	167.7338520984
UniRef90_D4L406	67.7708819742
UniRef90_D4L406|g__Roseburia.s__Roseburia_intestinalis	67.7708819742
UniRef90_D4L407	201.1763037344
UniRef90_D4L407|g__Roseburia.s__Roseburia_intestinalis	201.1763037344
UniRef90_D4L408	273.5450164109
UniRef90_D4L408|g__Roseburia.s__Roseburia_intestinalis	273.5450164109
UniRef90_D4L409	231.7727701506
UniRef90_D4L409|g__Roseburia.s__Roseburia_intestinalis	231.7727701506
UniRef90_D4L410	188.9026370871
UniRef90_D4L410|g__Roseburia.s__Roseburia_intestinalis	188.9026370871
UniRef90_D4L411	318.0167865811
UniRef90_D4L411|g__Roseburia.s__Roseburia_intestinalis	318.0167865811
UniRef90_D4L414	174.7974514981
UniRef90_D4L414|g__Roseburia.s__Roseburia_intestinalis	174.7974514981
UniRef90_D4L416	188.9264633804
UniRef90_D4L416|g__Roseburia.s__Roseburia_intestinalis	188.9264633804
UniRef90_D4L417	169.5693399260
UniRef90_D4L417|g__Roseburia.s__Roseburia_intestinalis	169.5693399260
UniRef90_D4L418	177.9571751882
UniRef90_D4L418|g__Roseburia.s__Roseburia_intestinalis	177.9571751882
UniRef90_D4L422	392.2367648071
UniRef90_D4L422|g__Roseburia.s__Roseburia_intestinalis	392.2367648071
UniRef90_D4L423	158.2800021208
UniRef90_D4L423|g__Roseburia.s__Roseburia_intestinalis	158.2800021208
UniRef90_D4L425	47.2453584668
UniRef90_D4L425|g__Roseburia.s__Roseburia_intestinalis	47.2453584668
UniRef90_D4L428	183.5966401432
UniRef90_D4L428|g__Roseburia.s__Roseburia_intestinalis	183.5966401432
UniRef90_D4L429	226.1240981756
UniRef90_D4L429|g__Roseburia.s__Roseburia_intestinalis	226.1240981756
UniRef90_D4L435	198.6719893031
UniRef90_D4L435|g__Roseburia.s__Roseburia_intestinalis	198.6719893031
UniRef90_D4L436	190.4473065888
UniRef90_D4L436|g__Roseburia.s__Roseburia_intestinalis	190.4473065888
UniRef90_D4L442	222.0718853582
UniRef90_D4L442|g__Roseburia.s__Roseburia_intestinalis	222.0718853582
UniRef90_D4L443	183.5328923651
UniRef90_D4L443|g__Roseburia.s__Roseburia_intestinalis	183.5328923651
UniRef90_D4L444	195.5743232327
UniRef90_D4L444|g__Roseburia.s__Roseburia_intestinalis	195.5743232327
UniRef90_D4L445	183.0295821099
UniRef90_D4L445|g__Roseburia.s__Roseburia_intestinalis	183.0295821099
UniRef90_D4L446	241.9589114823
UniRef90_D4L446|g__Roseburia.s__Roseburia_intestinalis	241.9589114823
UniRef90_D4L448	176.9958321230
UniRef90_D4L448|g__Roseburia.s__Roseburia_intestinalis	176.9958321230
UniRef90_D4L449	190.9517769090
UniRef90_D4L449|g__Roseburia.s__Roseburia_intestinalis	190.9517769090
UniRef90_D4L450	152.0783707353
UniRef90_D4L450|g__Roseburia.s__Roseburia_intestinalis	152.0783707353
UniRef90_D4L452	133.4902390855
UniRef90_D4L452|g__Roseburia.s__Roseburia_intestinalis	133.4902390855
UniRef90_D4L453	188.9148908277
UniRef90_D4L453|g__Roseburia.s__Roseburia_intestinalis	188.9148908277
UniRef90_D4L454	133.6800168636
UniRef90_D4L454|g__Roseburia.s__Roseburia_intestinalis	133.6800168636
UniRef90_D4L455	188.5085655427
UniRef90_D4L455|g__Roseburia.s__Roseburia_intestinalis	188.5085655427
UniRef90_D4L456	177.8810874124
UniRef90_D4L456|g__Roseburia.s__Roseburia_intestinalis	177.8810874124
UniRef90_D4L457	151.9381301553
UniRef90_D4L457|g__Roseburia.s__Roseburia_intestinalis	151.9381301553
UniRef90_D4L458	177.1920998282
UniRef90_D4L458|g__Roseburia.s__Roseburia_intestinalis	177.1920998282
UniRef90_D4L460	179.2668539225
UniRef90_D4L460|g__Roseburia.s__Roseburia_intestinalis	179.2668539225
UniRef90_D4L461	197.8168354226
UniRef90_D4L461|g__Roseburia.s__Roseburia_intestinalis	197.8168354226
UniRef90_D4L462	175.0437589891
UniRef90_D4L462|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.0633235912
UniRef90_D4L462|g__Roseburia.s__Roseburia_intestinalis	169.9804353979
UniRef90_D4L465	183.5286894627
UniRef90_D4L465|g__Roseburia.s__Roseburia_intestinalis	183.5286894627
UniRef90_D4L466	57.8638241877
UniRef90_D4L466|g__Roseburia.s__Roseburia_intestinalis	0
UniRef90_D4L466|unclassified	57.8638241877
UniRef90_D4L469	275.1088916973
UniRef90_D4L469|g__Roseburia.s__Roseburia_intestinalis	275.1088916973
UniRef90_D4L470	211.9764219535
UniRef90_D4L470|g__Roseburia.s__Roseburia_intestinalis	211.9764219535
UniRef90_D4L471	127.3085932279
UniRef90_D4L471|g__Roseburia.s__Roseburia_intestinalis	127.3085932279
UniRef90_D4L472	198.1793458495
UniRef90_D4L472|g__Roseburia.s__Roseburia_intestinalis	198.1793458495
UniRef90_D4L474	634.9383596244
UniRef90_D4L474|g__Roseburia.s__Roseburia_intestinalis	634.9383596244
UniRef90_D4L475	209.1996041089
UniRef90_D4L475|g__Roseburia.s__Roseburia_intestinalis	209.1996041089
UniRef90_D4L476	174.1588385501
UniRef90_D4L476|g__Roseburia.s__Roseburia_intestinalis	174.1588385501
UniRef90_D4L478	215.0010023116
UniRef90_D4L478|g__Roseburia.s__Roseburia_intestinalis	215.0010023116
UniRef90_D4L480	116.2532950172
UniRef90_D4L480|g__Roseburia.s__Roseburia_intestinalis	116.2532950172
UniRef90_D4L481	125.4282883134
UniRef90_D4L481|g__Roseburia.s__Roseburia_intestinalis	125.4282883134
UniRef90_D4L482	190.3940451397
UniRef90_D4L482|g__Roseburia.s__Roseburia_intestinalis	190.3940451397
UniRef90_D4L483	195.2328176937
UniRef90_D4L483|g__Roseburia.s__Roseburia_intestinalis	195.2328176937
UniRef90_D4L484	202.1652370987
UniRef90_D4L484|g__Roseburia.s__Roseburia_intestinalis	202.1652370987
UniRef90_D4L485	237.2382880475
UniRef90_D4L485|g__Roseburia.s__Roseburia_intestinalis	237.2382880475
UniRef90_D4L486	202.0290580631
UniRef90_D4L486|g__Roseburia.s__Roseburia_intestinalis	202.0290580631
UniRef90_D4L487	204.6031045415
UniRef90_D4L487|g__Roseburia.s__Roseburia_intestinalis	204.6031045415
UniRef90_D4L488	96.3299407226
UniRef90_D4L488|g__Roseburia.s__Roseburia_intestinalis	96.3299407226
UniRef90_D4L496	205.1802087155
UniRef90_D4L496|g__Roseburia.s__Roseburia_intestinalis	205.1802087155
UniRef90_D4L4D5	183.8040236214
UniRef90_D4L4D5|g__Roseburia.s__Roseburia_intestinalis	183.8040236214
UniRef90_D4L4D6	255.6143129271
UniRef90_D4L4D6|g__Roseburia.s__Roseburia_intestinalis	255.6143129271
UniRef90_D4LFV9	0
UniRef90_D4LFV9|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0
UniRef90_D4LS26	158.1137632713
UniRef90_D4LS26|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	158.1137632713
UniRef90_D4LS28	2353.5128235691
UniRef90_D4LS28|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2353.5128235691
UniRef90_D4LS29	471.5629730377
UniRef90_D4LS29|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	471.5629730377
UniRef90_D4LS32	173.3847127802
UniRef90_D4LS32|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	173.3847127802
UniRef90_D4LS33	201.8698736481
UniRef90_D4LS33|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	201.8698736481
UniRef90_D4LS39	189.9591013671
UniRef90_D4LS39|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	189.9591013671
UniRef90_D4LS40	811.4568615281
UniRef90_D4LS40|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	811.4568615281
UniRef90_D4LS41	218.5369678730
UniRef90_D4LS41|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	218.5369678730
UniRef90_D4LS43	172.2279978496
UniRef90_D4LS43|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	172.2279978496
UniRef90_D4LS44	169.5571050891
UniRef90_D4LS44|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	169.5571050891
UniRef90_D4LS47	379.1390581359
UniRef90_D4LS47|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	379.1390581359
UniRef90_D4LS48	168.4486176639
UniRef90_D4LS48|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	168.4486176639
UniRef90_D4LS49	156.3827660267
UniRef90_D4LS49|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	156.3827660267
UniRef90_D4LS52	2016.4532964456
UniRef90_D4LS52|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2016.4532964456
UniRef90_D4LS55	283.9172939796
UniRef90_D4LS55|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	283.9172939796
UniRef90_D4LSJ2	212.9489642468
UniRef90_D4LSJ2|g__Roseburia.s__Roseburia_intestinalis	212.9489642468
UniRef90_D4LWI4	276.9706760633
UniRef90_D4LWI4|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	34.8352344192
UniRef90_D4LWI4|g__Roseburia.s__Roseburia_intestinalis	242.1354416441
UniRef90_D4LWJ1	2368.7598893481
UniRef90_D4LWJ1|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2368.7598893481
UniRef90_D4LWN3	309.9232198480
UniRef90_D4LWN3|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	309.9232198480
UniRef90_D4LWP0	175.9523762471
UniRef90_D4LWP0|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	175.9523762471
UniRef90_D4LWR0	268.6761397369
UniRef90_D4LWR0|g__Roseburia.s__Roseburia_intestinalis	268.6761397369
UniRef90_D4LX42	245.2336389468
UniRef90_D4LX42|g__Roseburia.s__Roseburia_intestinalis	245.2336389468
UniRef90_D4LX43	241.5554627298
UniRef90_D4LX43|g__Roseburia.s__Roseburia_intestinalis	241.5554627298
UniRef90_D4LX47	185.0982220013
UniRef90_D4LX47|g__Roseburia.s__Roseburia_intestinalis	185.0982220013
UniRef90_D4LY41	409.9340481052
UniRef90_D4LY41|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	160.9627761488
UniRef90_D4LY41|g__Roseburia.s__Roseburia_intestinalis	248.9712719564
UniRef90_D4LY53	214.0253617612
UniRef90_D4LY53|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	214.0253617612
UniRef90_D4LY54	469.4501970358
UniRef90_D4LY54|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	341.6266317123
UniRef90_D4LY54|g__Roseburia.s__Roseburia_intestinalis	127.8235653236
UniRef90_D4LY55	162.5584121206
UniRef90_D4LY55|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	162.5584121206
UniRef90_D4LY56	50.8578451512
UniRef90_D4LY56|unclassified	50.8578451512
UniRef90_D4LZQ9	19.3859794346
UniRef90_D4LZQ9|g__Roseburia.s__Roseburia_intestinalis	19.3859794346
UniRef90_D4M1Z4	1346.7927757821
UniRef90_D4M1Z4|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1339.7005772006
UniRef90_D4M1Z4|unclassified	7.0921985816
UniRef90_D4M5V7	128.3767497366
UniRef90_D4M5V7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	128.3767497366
UniRef90_D4M5V8	176.7871641544
UniRef90_D4M5V8|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	176.7871641544
UniRef90_D4M5W8	1174.5836527813
UniRef90_D4M5W8|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1174.5836527813
UniRef90_D4P4J4	34.9901526068
UniRef90_D4P4J4|unclassified	34.9901526068
UniRef90_D4RXB6	22.6340094132
UniRef90_D4RXB6|unclassified	22.6340094132
UniRef90_D4RZN4	149.4288951771
UniRef90_D4RZN4|g__Roseburia.s__Roseburia_intestinalis	149.4288951771
UniRef90_D4RZN6	130.3364789946
UniRef90_D4RZN6|g__Roseburia.s__Roseburia_intestinalis	76.5853814644
UniRef90_D4RZN6|unclassified	53.7510975302
UniRef90_D4RZQ9	1074.1758241758
UniRef90_D4RZQ9|g__Roseburia.s__Roseburia_intestinalis	1074.1758241758
UniRef90_D4RZS1	218.0985936275
UniRef90_D4RZS1|g__Roseburia.s__Roseburia_intestinalis	218.0985936275
UniRef90_D4RZT6	55.4216862003
UniRef90_D4RZT6|g__Roseburia.s__Roseburia_intestinalis	55.4216862003
UniRef90_D4RZU2	4.2735042735
UniRef90_D4RZU2|unclassified	4.2735042735
UniRef90_D4S148	71.6003184081
UniRef90_D4S148|unclassified	71.6003184081
UniRef90_D5CDA0	136.0619205963
UniRef90_D5CDA0|g__Enterobacter.s__Enterobacter_cloacae_complex	115.2442321970
UniRef90_D5CDA0|unclassified	20.8176883993
UniRef90_D5CE35	19.5459734652
UniRef90_D5CE35|unclassified	19.5459734652
UniRef90_D5CE37	108.6351110484
UniRef90_D5CE37|g__Enterobacter.s__Enterobacter_cloacae_complex	7.2579054632
UniRef90_D5CE37|unclassified	101.3772055852
UniRef90_D5CHK9	63.8090321227
UniRef90_D5CHK9|unclassified	63.8090321227
UniRef90_D5CHP5	64.7800361215
UniRef90_D5CHP5|g__Enterobacter.s__Enterobacter_cloacae_complex	64.7800361215
UniRef90_D5GZ89	6.3590094371
UniRef90_D5GZ89|unclassified	6.3590094371
UniRef90_D5HDH9	163.7283275237
UniRef90_D5HDH9|g__Roseburia.s__Roseburia_intestinalis	163.7283275237
UniRef90_D5HH09	162.3370579366
UniRef90_D5HH09|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	162.3370579366
UniRef90_D5HH13	217.9485013953
UniRef90_D5HH13|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	217.9485013953
UniRef90_D5HHR2	1553.5345365799
UniRef90_D5HHR2|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1553.5345365799
UniRef90_D5Q544	1972.1292930737
UniRef90_D5Q544|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1946.5847877613
UniRef90_D5Q544|unclassified	25.5445053124
UniRef90_D6DKN6	0
UniRef90_D6DKN6|g__Roseburia.s__Roseburia_intestinalis	0
UniRef90_D6DRS2	93.4117418355
UniRef90_D6DRS2|unclassified	93.4117418355
UniRef90_D6DYV3	221.9406445125
UniRef90_D6DYV3|g__Roseburia.s__Roseburia_intestinalis	221.9406445125
UniRef90_D6DYV5	299.7489262395
UniRef90_D6DYV5|g__Roseburia.s__Roseburia_intestinalis	236.3773310966
UniRef90_D6DYV5|unclassified	63.3715951429
UniRef90_D6DYV8	199.3148973916
UniRef90_D6DYV8|g__Roseburia.s__Roseburia_intestinalis	199.3148973916
UniRef90_D6DZU4	202.9948955115
UniRef90_D6DZU4|g__Roseburia.s__Roseburia_intestinalis	202.9948955115
UniRef90_D6E0K9	180.6300803298
UniRef90_D6E0K9|g__Roseburia.s__Roseburia_intestinalis	180.6300803298
UniRef90_D6E4D4	204.6597742963
UniRef90_D6E4D4|g__Roseburia.s__Roseburia_intestinalis	204.6597742963
UniRef90_D6YRC0	0
UniRef90_D6YRC0|unclassified	0
UniRef90_D7GR86	146.0082088035
UniRef90_D7GR86|g__Roseburia.s__Roseburia_intestinalis	146.0082088035
UniRef90_D7GVI1	159.4958675162
UniRef90_D7GVI1|g__Roseburia.s__Roseburia_intestinalis	159.4958675162
UniRef90_D7UUB6	9.1859796452
UniRef90_D7UUB6|unclassified	9.1859796452
UniRef90_D7ZC54	5.7081800966
UniRef90_D7ZC54|unclassified	5.7081800966
UniRef90_D8A750	2.3902138766
UniRef90_D8A750|unclassified	2.3902138766
UniRef90_D8A7T6	0.5288952753
UniRef90_D8A7T6|unclassified	0.5288952753
UniRef90_D8AB94	0
UniRef90_D8AB94|unclassified	0
UniRef90_D9QZJ6	279.8401086827
UniRef90_D9QZJ6|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	279.8401086827
UniRef90_D9QZJ7	310.7503227303
UniRef90_D9QZJ7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	310.7503227303
UniRef90_D9QZJ9	1347.0779220779
UniRef90_D9QZJ9|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1347.0779220779
UniRef90_D9QZK1	229.3550319814
UniRef90_D9QZK1|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	229.3550319814
UniRef90_D9QZK2	191.2514805407
UniRef90_D9QZK2|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	191.2514805407
UniRef90_D9QZK4	235.1655923602
UniRef90_D9QZK4|g__Roseburia.s__Roseburia_intestinalis	235.1655923602
UniRef90_D9QZK5	297.4061677773
UniRef90_D9QZK5|g__Roseburia.s__Roseburia_intestinalis	297.4061677773
UniRef90_D9QZK9	179.5117834107
UniRef90_D9QZK9|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	179.5117834107
UniRef90_D9QZL0	249.3705235224
UniRef90_D9QZL0|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	249.3705235224
UniRef90_D9QZL6	144.1039649251
UniRef90_D9QZL6|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	144.1039649251
UniRef90_D9QZM2	151.7623934024
UniRef90_D9QZM2|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	151.7623934024
UniRef90_D9ZHS4	23.5355102335
UniRef90_D9ZHS4|unclassified	23.5355102335
UniRef90_E0S269	104.1903473268
UniRef90_E0S269|g__Roseburia.s__Roseburia_intestinalis	104.1903473268
UniRef90_E0TU10	34.9403795347
UniRef90_E0TU10|unclassified	34.9403795347
UniRef90_E0TUH0	168.8290917082
UniRef90_E0TUH0|g__Bacillus.s__Bacillus_subtilis_group	168.8290917082
UniRef90_E0TUH0|unclassified	0
UniRef90_E0TUZ4	925.4901960784
UniRef90_E0TUZ4|g__Bacillus.s__Bacillus_subtilis_group	925.4901960784
UniRef90_E0TVF3	1789.9628149628
UniRef90_E0TVF3|g__Bacillus.s__Bacillus_subtilis_group	1789.9628149628
UniRef90_E0TW64	146.0763883994
